STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
58,CFPT2207,1.00,4000000,0,0.00,4000000,
59,CFPT2208,1.00,8000000,0,0.00,8000000,
60,CFPT2209,1.00,15000000,200,0.00,14999800,
61,CFPT2210,1.00,11000000,0,0.00,11000000,
62,CFPT2211,1.00,7000000,0,0.00,7000000,
63,CFPT2212,1.00,8000000,0,0.00,7998500,
64,CHDB2206,1.00,6000000,5801400,0.97,1986,
65,CHDB2207,1.00,3000000,0,0.00,3000000,
66,CHDB2208,1.00,4000000,3941000,0.99,59,
67,CHDB2209,1.00,4000000,3972700,0.99,273,
68,CHDB2210,1.00,3000000,2842800,0.95,1572,
69,CHP,0.49,71987207,5713631,0.04,66273576,
70,CHPG2212,1.00,8000000,600,0.00,7999400,
71,CHPG2213,1.00,9000000,0,0.00,9000000,
72,CHPG2214,1.00,6000000,10,0.00,5990000,
73,CHPG2215,1.00,10000000,8738,0.09,9126200,
74,CHPG2216,1.00,4000000,0,0.00,4000000,
75,CHPG2217,1.00,3000000,0,0.00,3000000,
76,CHPG2218,1.00,6000000,5211800,0.87,7882,
77,CHPG2219,1.00,6000000,5516800,0.92,4832,
78,CHPG2220,1.00,32000000,0,0.00,32000000,
79,CHPG2221,1.00,47000000,0,0.00,47000000,
80,CHPG2222,1.00,27000000,0,0.00,27000000,(*)
81,CHPG2223,1.00,20000000,0,0.00,20000000,
82,CHPG2224,1.00,8000000,7801500,0.98,1985,
83,CHPG2225,1.00,9000000,0,0.00,9000000,
84,CIG,0.49,15454574,89113,0.00,15365461,
85,CII,0.49,139166060,18896162,0.07,120269898,
86,CKDH2207,1.00,7000000,0,0.00,7000000,
87,CKDH2208,1.00,3000000,0,0.00,3000000,
88,CKDH2209,1.00,4000000,3202800,0.80,7972,
89,CKDH2210,1.00,3000000,0,0.00,3000000,
90,CKDH2211,1.00,3000000,2917700,0.97,823,
91,CKDH2212,1.00,3000000,100,0.00,2999900,
92,CKDH2213,1.00,9000000,0,0.00,9000000,
93,CKG,0.00,0,2802,0.00,-2802,
94,CLC,0.49,12841715,558461,0.02,12283254,
95,CLL,0.49,16660000,2389261,0.07,14270739,
96,CLW,0.49,6370000,63299,0.05,5737010,
97,CMBB2204,1.00,10000000,0,0.00,10000000,
98,CMBB2205,1.00,8000000,0,0.00,8000000,
99,CMBB2207,1.00,1260000,600,0.00,1259400,
100,CMBB2208,1.00,4000000,10,0.00,3990000,
101,CMBB2209,1.00,19000000,5,0.00,18995000,
102,CMBB2210,1.00,14000000,0,0.00,14000000,
103,CMBB2211,1.00,19000000,5,0.00,18995000,
104,CMBB2212,1.00,1260000,1200100,0.95,599,
105,CMBB2213,1.00,4500000,0,0.00,4497000,
106,CMG,0.50,75000716,62284869,0.42,12715847,
107,CMSN2204,1.00,7000000,0,0.00,7000000,
108,CMSN2205,1.00,3000000,2922700,0.97,773,
109,CMSN2206,1.00,3000000,1293100,0.43,1706900,
110,CMSN2207,1.00,1500000,10,0.01,1490000,
111,CMSN2209,1.00,4000000,3709300,0.93,2907,
112,CMSN2210,1.00,4000000,0,0.00,4000000,
113,CMSN2211,1.00,3000000,2809300,0.94,1907,
114,CMSN2212,1.00,3000000,2030100,0.68,9699,
115,CMSN2213,1.00,5000000,5,0.00,4995000,
116,CMSN2214,1.00,3000000,0,0.00,2991500,
117,CMV,0.00,0,38388,0.00,-38388,
118,CMWG2205,1.00,7000000,0,0.00,7000000,
119,CMWG2206,1.00,1800000,10,0.01,1790000,
120,CMWG2207,1.00,5000000,0,0.00,5000000,
121,CMWG2208,1.00,4000000,17,0.00,3983000,
122,CMWG2209,1.00,1300000,527,0.04,1247300,
123,CMWG2210,1.00,1300000,23,0.02,1277000,
124,CMWG2211,1.00,25000000,43,0.00,24995700,
125,CMWG2212,1.00,16000000,22,0.00,15978000,
126,CMWG2213,1.00,9000000,0,0.00,9000000,(*)
127,CMX,0.50,50949495,7939033,0.08,43010462,
128,CNG,0.49,13230000,1572746,0.06,11657254,
129,CNVL2205,1.00,5000000,4375700,0.88,6243,
130,CNVL2206,1.00,5000000,4987600,1.00,124,
131,CNVL2207,1.00,1500000,0,0.00,1500000,
132,CNVL2208,1.00,5000000,4975300,1.00,247,
133,CNVL2209,1.00,3000000,3000000,1.00,0,
134,CNVL2210,1.00,6000000,5999700,1.00,300,
135,COM,0.49,6919107,4836,0.00,6870747,
136,CPDR2204,1.00,5000000,4928800,0.99,712,
137,CPDR2205,1.00,4000000,3965200,0.99,348,
138,CPDR2206,1.00,3000000,2993000,1.00,7,
139,CPNJ2203,1.00,1250000,385,0.03,1211500,
140,CPNJ2204,1.00,2500000,0,0.00,2500000,
141,CPNJ2205,1.00,4000000,0,0.00,4000000,
142,CPOW2202,1.00,5000000,1498100,0.30,3501900,
143,CPOW2204,1.00,5000000,1381900,0.28,3618100,
144,CPOW2205,1.00,4000000,0,0.00,4000000,
145,CPOW2206,1.00,6000000,5999600,1.00,400,
146,CPOW2207,1.00,8000000,5738900,0.72,2261100,
147,CPOW2208,1.00,8000000,7892500,0.99,1075,
148,CPOW2209,1.00,8000000,7615000,0.95,385,
149,CPOW2210,1.00,2000000,0,0.00,2000000,(*)
150,CRC,0.50,15000000,9507,0.00,14904930,
151,CRE,0.49,98783782,2418036,0.01,96365746,
152,CRV,0.50,336208320,0,0.00,336208320,(*)
153,CSM,0.50,51813233,767458,0.01,51045775,
154,CSTB2210,1.00,10000000,0,0.00,10000000,
155,CSTB2211,1.00,8000000,0,0.00,8000000,
156,CSTB2212,1.00,4000000,0,0.00,4000000,
157,CSTB2213,1.00,6000000,2292500,0.38,3707500,
158,CSTB2214,1.00,2000000,0,0.00,2000000,
159,CSTB2215,1.00,10000000,3233000,0.32,6767000,
160,CSTB2216,1.00,6000000,5868100,0.98,1319,
161,CSTB2217,1.00,17000000,0,0.00,17000000,
162,CSTB2218,1.00,12000000,0,0.00,12000000,
163,CSTB2219,1.00,18000000,0,0.00,18000000,(*)
164,CSTB2220,1.00,20000000,0,0.00,20000000,
165,CSTB2222,1.00,5000000,4761900,0.95,2381,
166,CSTB2223,1.00,5000000,4982000,1.00,18,
167,CSV,0.50,22100000,1261514,0.03,20838486,
168,CTCB2206,1.00,10000000,0,0.00,10000000,
169,CTCB2207,1.00,4000000,0,0.00,4000000,
170,CTCB2208,1.00,3000000,0,0.00,3000000,
171,CTCB2209,1.00,4000000,0,0.00,4000000,
172,CTCB2210,1.00,10000000,0,0.00,10000000,
173,CTCB2211,1.00,15000000,0,0.00,14544000,
174,CTCB2212,1.00,11000000,0,0.00,10997000,
175,CTCB2213,1.00,15000000,0,0.00,15000000,
176,CTCB2214,1.00,4500000,0,0.00,4450000,
177,CTD,0.49,38834950,38833217,0.49,1733,
178,CTF,0.49,37248595,114669,0.00,37133926,
179,CTG,0.30,1441725182,1290088988,0.27,151636194,
180,CTI,0.49,30869998,425305,0.01,30444693,
181,CTPB2203,1.00,1500000,9422,0.63,5578,
182,CTPB2204,1.00,1500000,3966,0.26,1103400,
183,CTPB2205,1.00,4000000,0,0.00,4000000,
184,CTPB2206,1.00,12000000,0,0.00,12000000,
185,CTR,0.49,56049080,11037676,0.10,45011404,
186,CTS,0.49,72881772,2765615,0.02,70116157,
187,CVHM2208,1.00,7000000,0,0.00,7000000,
188,CVHM2209,1.00,5000000,4326800,0.87,6732,
189,CVHM2210,1.00,5000000,0,0.00,5000000,
190,CVHM2211,1.00,10000000,8579600,0.86,1420400,
191,CVHM2212,1.00,4000000,0,0.00,4000000,
192,CVHM2213,1.00,4000000,2127800,0.53,1872200,
193,CVHM2214,1.00,10000000,4,0.00,9996000,
194,CVHM2215,1.00,11000000,6,0.00,10994000,
195,CVHM2216,1.00,11000000,8,0.00,10992000,
196,CVHM2217,1.00,3000000,2650700,0.88,3493,
197,CVHM2218,1.00,9000000,0,0.00,9000000,
198,CVJC2203,1.00,3000000,1985900,0.66,1014100,
199,CVJC2204,1.00,4000000,3943900,0.99,561,
200,CVJC2205,1.00,3000000,2997200,1.00,28,
201,CVJC2206,1.00,3000000,2943000,0.98,57,
202,CVNM2207,1.00,4000000,3854400,0.96,1456,
203,CVNM2208,1.00,3000000,2995700,1.00,43,
204,CVNM2209,1.00,3000000,2921900,0.97,781,
205,CVNM2210,1.00,5000000,0,0.00,5000000,
206,CVNM2211,1.00,6000000,0,0.00,6000000,
207,CVPB2204,0.49,7105,0,0.00,7105,
208,CVPB2206,1.00,10000000,0,0.00,10000000,
209,CVPB2207,1.00,4000000,0,0.00,4000000,
210,CVPB2208,1.00,4000000,0,0.00,4000000,
211,CVPB2209,1.00,1450000,1163400,0.80,2866,
212,CVPB2210,1.00,12000000,0,0.00,12000000,
213,CVPB2211,1.00,9000000,0,0.00,9000000,
214,CVPB2212,1.00,13000000,0,0.00,13000000,
215,CVPB2213,1.00,7000000,0,0.00,7000000,
216,CVRE2208,1.00,10000000,0,0.00,10000000,
217,CVRE2209,1.00,6000000,5394400,0.90,6056,
218,CVRE2210,1.00,5000000,0,0.00,5000000,
219,CVRE2211,1.00,10000000,8374700,0.84,1625300,
220,CVRE2212,1.00,4000000,31,0.01,3969000,
221,CVRE2213,1.00,4000000,3996300,1.00,37,
222,CVRE2214,1.00,11000000,0,0.00,11000000,
223,CVRE2215,1.00,9000000,0,0.00,9000000,
224,CVRE2216,1.00,11000000,65,0.00,10993500,
225,CVRE2217,1.00,7000000,0,0.00,7000000,
226,CVRE2218,1.00,4000000,4000000,1.00,0,
227,CVRE2219,1.00,4500000,0,0.00,4495000,
228,CVT,0.50,18345443,173863,0.00,18171580,
229,D2D,0.50,15152379,1044715,0.03,14107664,
230,DAG,0.49,29186414,215788,0.00,28970626,
231,DAH,0.00,0,110455,0.00,-110455,
232,DAT,0.00,0,11146,0.00,-11146,
233,DBC,0.49,118580910,9498535,0.04,109082375,
234,DBD,1.00,74883559,5625059,0.08,69258500,
235,DBT,0.00,0,391039,0.03,-391039,
236,DC4,0.50,26249861,5319,0.00,26196671,
237,DCL,0.00,0,963751,0.01,-963751,
238,DCM,0.49,259406000,53198016,0.10,206207984,
239,DGC,0.49,186091850,57262157,0.15,128829693,
240,DGW,0.49,79982672,41884962,0.26,38097710,
241,DHA,0.49,7408773,2145979,0.14,5262794,
242,DHC,0.49,34297267,22041773,0.31,12255494,
243,DHG,1.00,130746071,70849530,0.54,59896541,
244,DHM,0.00,0,49399,0.00,-49399,
245,DIG,0.49,298827477,19983992,0.03,278843485,
246,DLG,0.49,146661762,4858229,0.02,141803533,
247,DMC,1.00,34727465,19140335,0.55,15587130,
248,DPG,0.49,30869781,645212,0.01,30224569,
249,DPM,0.49,191786000,65740984,0.17,126045016,
250,DPR,0.50,21500000,1062187,0.02,20437813,
251,DQC,0.49,16836113,318326,0.01,16517787,
252,DRC,0.49,58208376,9436055,0.08,48772321,
253,DRH,0.50,62176933,1321544,0.01,60855389,
254,DRL,0.49,4655000,308453,0.03,4346547,
255,DSN,0.49,5920674,2603963,0.22,3316711,
256,DTA,0.49,8849317,23066,0.00,8826251,
257,DTL,0.49,30103445,995,0.00,30102450,
258,DTT,0.49,3994391,19196,0.00,3975195,
259,DVP,0.49,19600000,4921680,0.12,14678320,
260,DXG,0.50,305889501,164105448,0.27,141784053,
261,DXS,0.50,205965056,88115462,0.21,117849594,
262,DXV,0.49,4851000,6295,0.01,4788050,
263,E1VFVN30,1.00,380300000,351659400,0.92,28640600,
264,EIB,0.30,370656871,365282829,0.30,5374042,
265,ELC,0.49,24954839,1910883,0.04,23043956,
266,EMC,0.00,0,2662,0.00,-2662,
267,EVE,1.00,41979773,29824711,0.71,12155062,
268,EVF,0.50,175532015,274171,0.00,175257844,
269,EVG,0.49,105472419,195972,0.00,105276447,
270,FCM,0.49,22098984,1220285,0.03,20878699,
271,FCN,0.50,78719502,50291500,0.32,28428002,
272,FDC,0.50,19314994,6744,0.00,19308250,
273,FIR,0.50,22307507,423285,0.01,21884222,
274,FIT,0.00,0,133433,0.00,-133433,
275,FLC,0.30,212999342,15318090,0.02,197681252,
276,FMC,0.50,32694444,20374272,0.31,12320172,
277,FPT,0.49,537543020,537543020,0.49,0,
278,FRT,0.49,58051542,26540868,0.22,31510674,
279,FTS,1.00,195059951,53373966,0.27,141685985,
280,FUCTVGF3,0.49,9751392,0,0.00,9751392,
281,FUCTVGF4,0.49,9829400,0,0.00,9829400,
282,FUCVREIT,0.49,2450000,9979,0.02,2350210,
283,FUEDCMID,1.00,7900000,7143825,0.90,756175,
284,FUEIP100,1.00,5700000,435,0.01,5656500,
285,FUEKIV30,1.00,51500000,43121800,0.84,8378200,
286,FUEKIVFS,1.00,6300000,5500000,0.87,800,
287,FUEMAV30,1.00,43900000,38263640,0.87,5636360,
288,FUESSV30,1.00,5400000,1942420,0.36,3457580,
289,FUESSV50,1.00,16000000,9047290,0.57,6952710,
290,FUESSVFL,1.00,182100000,172832400,0.95,9267600,
291,FUEVFVND,1.00,659400000,641326105,0.97,18073895,
292,FUEVN100,1.00,17000000,4292330,0.25,12707670,
293,GAB,0.30,4471196,45448,0.00,4425748,
294,GAS,0.49,937835500,57307073,0.03,880528427,
295,GDA,0.49,56198839,27200005,0.24,28998834,(*)
296,GDT,0.50,9873585,4692770,0.24,5180815,
297,GEG,0.50,160968451,113156035,0.35,47812416,
298,GEX,0.50,425747896,74630507,0.09,351117389,
299,GIL,0.50,34500000,1945952,0.03,32554048,
300,GMC,0.49,16170126,2767071,0.08,13403055,
301,GMD,0.49,147675198,143983799,0.48,3691399,
302,GMH,0.50,8250000,68,0.00,8243200,
303,GSP,0.00,0,395602,0.01,-395602,
304,GTA,0.49,5096000,59295,0.01,5036705,
305,GVR,0.13,520000000,20302180,0.01,499697820,
306,HAG,0.49,454459294,17106378,0.02,437352916,
307,HAH,0.49,33464950,8490360,0.12,24974590,
308,HAI,0.49,89514571,2151132,0.01,87363439,
309,HAP,0.49,54437908,2408412,0.02,52029496,
310,HAR,0.49,49661549,275884,0.00,49385665,
311,HAS,0.49,3920000,1335841,0.17,2584159,
312,HAX,0.35,19844786,9050190,0.16,10794596,
313,HBC,0.49,131373174,42499578,0.16,88873596,
314,HCD,0.49,15479002,26688,0.00,15452314,
315,HCM,0.49,224445659,186868583,0.41,37577076,
316,HCMA0307,1.00,280,0,0.00,280,
317,HDB,0.18,455461725,455298140,0.18,163585,
318,HDC,0.49,52961989,1768041,0.02,51193948,
319,HDG,0.50,122302949,39239428,0.16,83063521,
320,HHP,0.49,14734213,795706,0.03,13938507,
321,HHS,0.50,160724076,4362188,0.01,156361888,
322,HHV,0.49,131018204,4554749,0.02,126463455,
323,HID,0.49,37614865,580682,0.01,37034183,
324,HII,0.50,36831508,629923,0.01,36201585,
325,HMC,0.00,0,25323,0.01,-25323,
326,HNG,0.50,554276947,19563154,0.02,534713793,
327,HOT,0.00,0,632,0.00,-632,
328,HPG,0.49,2849244993,1155589805,0.20,1693655188,
329,HPX,0.49,149042604,36256039,0.12,112786565,
330,HQC,0.49,233534000,4789289,0.01,228744711,
331,HRC,0.49,14801244,192604,0.01,14608640,
332,HSG,0.49,293046943,36903956,0.06,256142987,
333,HSL,0.49,17337918,718286,0.02,16619632,
334,HT1,0.49,186979056,7133166,0.02,179845890,
335,HTI,0.50,12474600,5432799,0.22,7041801,
336,HTL,0.49,5880000,5523074,0.46,356926,
337,HTN,0.49,43667041,75652,0.01,42910521,
338,HTV,0.49,6420960,1494474,0.11,4926486,
339,HU1,0.50,5000000,34863,0.03,4651370,
340,HU3,0.49,4899972,46919,0.05,4430782,
341,HUB,0.00,0,407155,0.02,-407155,
342,HVH,0.49,18105497,201745,0.01,17903752,
343,HVN,0.30,664318252,131241607,0.06,533076645,
344,HVX,0.47,19580401,3306,0.01,19249801,
345,IBC,0.31,25776704,55386,0.00,25721318,
346,ICT,1.00,32185000,156372,0.00,32028628,
347,IDI,0.49,111545857,2539582,0.01,109006275,
348,IJC,0.49,106377688,13517491,0.06,92860197,
349,ILB,0.49,12006100,3487,0.01,11657400,
350,IMP,0.75,50029027,33277758,0.50,16751269,
351,ITA,0.44,410765520,14338728,0.02,396426792,
352,ITC,0.00,0,298677,0.00,-298677,
353,ITD,0.49,10458390,373683,0.02,10084707,
354,JVC,0.49,55125083,1283227,0.01,53841856,
355,KBC,0.49,376126331,141238027,0.18,234888304,
356,KDC,0.50,139870678,73971258,0.26,65899420,
357,KDH,0.50,358414997,203409866,0.28,155005131,
358,KHG,0.49,217146540,3232819,0.01,213913721,
359,KHP,0.49,29598923,1254384,0.02,28344539,
360,KMR,1.00,56881443,35518539,0.62,21362904,
361,KOS,0.49,106075854,76657,0.00,105999197,
362,KPF,0.49,29824948,1874419,0.03,27950529,
363,KSB,0.49,37549288,1294799,0.02,36254489,
364,L10,0.49,4846100,122954,0.01,4723146,
365,LAF,0.49,7216729,280864,0.02,6935865,
366,LBM,0.50,10000000,2655798,0.13,7344202,
367,LCG,0.50,95820585,4308809,0.02,91511776,
368,LDG,0.50,120106225,1718042,0.01,118388183,
369,LEC,0.49,12789000,4923,0.00,12784077,
370,LGC,0.49,94498834,86760786,0.45,7738048,
371,LGL,0.49,25235000,888077,0.02,24346923,
372,LHG,0.49,24505884,6357118,0.13,18148766,
373,LIX,0.49,15876000,2651901,0.08,13224099,
374,LM8,0.00,0,168541,0.02,-168541,
375,LPB,0.05,75179299,75157633,0.05,21666,
376,LSS,0.00,0,772496,0.01,-772496,
377,MBB,0.23,1053476211,1053475211,0.23,1,
378,MCG,0.49,28179900,107309,0.00,28072591,
379,MCP,0.49,7384955,23875,0.00,7361080,
380,MDG,0.49,5335625,14,0.00,5334225,
381,MHC,0.49,20289412,926118,0.02,19363294,
382,MIG,1.00,164450000,9169860,0.06,155280140,
383,MSB,0.30,458250000,458250000,0.30,0,
384,MSH,0.49,36756909,4050965,0.05,32705944,
385,MSN,0.49,697625143,419714627,0.29,277910516,
386,MWG,0.49,717300847,717299347,0.49,15,
387,NAF,1.00,62923085,16078385,0.26,46844700,
388,NAV,0.49,3920000,76497,0.01,3843503,
389,NBB,0.49,49233071,1335630,0.01,47897441,
390,NCG,0.50,59892162,13253200,0.11,46638962,(*)
391,NCT,0.30,7850082,3230538,0.12,4619544,
392,NHA,0.49,20665514,142923,0.00,20522591,
393,NHH,1.00,72880000,429542,0.01,72450458,
394,NHT,0.50,9244448,939285,0.05,8305163,
395,NKG,0.50,131638903,22643456,0.09,108995447,
396,NLG,0.50,191470006,152636333,0.40,38833673,
397,NNC,0.49,10740800,1587453,0.07,9153347,
398,NO1,0.00,0,0,0.00,0,(*)
399,NSC,0.49,8617624,1424032,0.08,7193592,
400,NT2,0.49,141059254,41400186,0.14,99659068,
401,NTL,0.49,29885075,7394000,0.12,22491075,
402,NVL,0.49,955418566,102128272,0.05,853290294,
403,NVT,1.00,90500000,5482,0.00,90445180,
404,OCB,0.22,301374229,295187408,0.22,6186821,
405,OGC,0.49,147000000,489448,0.00,146510552,
406,OPC,0.00,0,526497,0.01,-526497,
407,ORS,0.49,98000000,2927433,0.01,95072567,
408,PAC,0.49,22771136,5944818,0.13,16826318,
409,PAN,0.49,106015704,22689160,0.10,83326544,
410,PC1,0.50,117579824,11572021,0.05,106007803,
411,PDN,0.00,0,75792,0.00,-75792,
412,PDR,0.49,329106647,17930847,0.03,311175800,
413,PET,0.00,0,1370215,0.02,-1370215,
414,PGC,0.49,29567892,3015827,0.05,26552065,
415,PGD,0.49,44099522,41829100,0.46,2270422,
416,PGI,1.00,110896796,22821023,0.21,88075773,
417,PGV,0.50,561734023,1858,0.00,561548223,
418,PHC,0.50,25340963,702076,0.01,24638887,
419,PHR,0.49,66394607,16017119,0.12,50377488,
420,PIT,0.49,7447679,120061,0.01,7327618,
421,PJT,0.00,0,288239,0.01,-288239,
422,PLP,0.49,34300000,979966,0.01,33320034,
423,PLX,0.20,258775616,222824335,0.17,35951281,
424,PMG,0.49,22704776,11666951,0.25,11037825,
425,PNC,0.49,5409718,87227,0.01,5322491,
426,PNJ,0.49,120661451,120643651,0.49,178,
427,POM,0.49,137041404,22198828,0.08,114842576,
428,POW,0.49,1147517084,68256534,0.03,1079260550,
429,PPC,0.49,159855150,42983286,0.13,116871864,
430,PSH,0.00,0,100,0.00,-100,
431,PTB,0.25,17009600,11228328,0.17,5781272,
432,PTC,0.50,16153662,30339,0.01,15850272,
433,PTL,0.00,0,105084,0.00,-105084,
434,PVD,0.49,272585042,77985453,0.14,194599589,
435,PVT,0.49,158589110,47431742,0.15,111157368,
436,QBS,0.00,0,70,0.00,-70,
437,QCG,0.49,134813361,1676603,0.01,133136758,
438,RAL,0.50,11473709,694946,0.03,10778763,
439,RDP,0.50,24534901,156891,0.00,24378010,
440,REE,0.49,174641137,174641137,0.49,0,
441,S4A,0.49,20678000,2888,0.00,20649120,
442,SAB,1.00,641281186,402162457,0.63,239118729,
443,SAM,0.49,179023001,2437751,0.01,176585250,
444,SAV,0.49,8997955,7979218,0.43,1018737,
445,SBA,0.49,29639247,213545,0.00,29425702,
446,SBT,1.00,650762228,71560083,0.11,579202145,
447,SBV,1.00,27366476,4060280,0.15,23306196,
448,SC5,0.49,7342429,619505,0.04,6722924,
449,SCD,0.49,4165000,58381,0.07,3581190,
450,SCR,0.49,179514588,3028593,0.01,176485995,
451,SCS,0.30,30320754,28924214,0.29,1396540,
452,SFC,0.49,5532814,92425,0.01,5440389,
453,SFG,0.49,23469693,338349,0.01,23131344,
454,SFI,0.49,11154522,2078437,0.09,9076085,
455,SGN,0.30,10074507,821432,0.02,9253075,
456,SGR,0.49,29400000,3774,0.00,29396226,
457,SGT,0.00,0,8244396,0.11,-8244396,
458,SHA,0.49,16388870,30778,0.01,16081090,
459,SHB,0.30,800210939,134168292,0.05,666042647,
460,SHI,0.49,79466460,18295,0.00,79283510,
461,SHP,0.49,49591112,5260606,0.05,44330506,
462,SII,0.50,32261052,31571047,0.49,690005,
463,SJD,0.49,33809323,9923190,0.14,23886133,
464,SJF,0.49,38808000,487404,0.01,38320596,
465,SJS,0.50,57427770,985389,0.01,56442381,
466,SKG,0.49,31032550,22789267,0.36,8243283,
467,SMA,0.49,9972889,18503,0.00,9954386,
468,SMB,0.49,14624857,3898912,0.13,10725945,
469,SMC,0.00,0,14990812,0.20,-14990812,
470,SPM,0.49,6860000,27121,0.02,6588790,
471,SRC,0.49,13752224,27169,0.00,13725055,
472,SRF,1.00,35566780,16637073,0.47,18929707,
473,SSB,0.05,99044913,3474949,0.00,95569964,
474,SSC,0.49,7346259,173882,0.01,7172377,
475,SSI,1.00,1491130137,513014817,0.34,978115320,
476,ST8,0.49,12603241,12610982,0.49,-7741,
477,STB,0.30,565564714,384649534,0.20,180915180,
478,STG,0.49,48144144,68914,0.00,48075230,
479,STK,1.00,84363825,10489260,0.12,73874565,
480,SVC,0.49,16327060,621686,0.02,15705374,
481,SVD,0.49,12642000,689,0.00,12573100,
482,SVI,1.00,12832437,12178993,0.95,653444,
483,SVT,0.50,7526684,202114,0.01,7324570,
484,SZC,0.49,49000000,2430590,0.02,46569410,
485,SZL,0.00,0,3449119,0.17,-3449119,
486,TBC,0.49,31115000,497614,0.01,30617386,
487,TCB,0.22,789954184,789954184,0.22,0,
488,TCD,0.49,119764968,955937,0.00,118809031,
489,TCH,0.51,340790079,14832756,0.02,325957323,
490,TCL,0.49,14777633,1412862,0.05,13364771,
491,TCM,0.49,40203092,37852693,0.46,2350399,
492,TCO,0.49,9168390,453446,0.02,8714944,
493,TCR,0.49,5082863,4867747,0.47,215116,
494,TCT,0.49,6266120,2560980,0.20,3705140,
495,TDC,0.50,50000000,97051,0.01,49029490,
496,TDG,0.00,0,44019,0.00,-44019,
497,TDH,0.50,56326383,2598600,0.02,53727783,
498,TDM,0.50,50000000,7277929,0.07,42722071,
499,TDP,0.51,30707560,28556,0.00,30679004,
500,TDW,0.50,4250000,23358,0.03,4016420,
501,TEG,0.49,32139968,7992,0.00,32060048,
502,TGG,0.00,0,1905,0.00,-1905,
503,THG,0.49,9782307,137747,0.01,9644560,
504,THI,0.49,23912000,2476,0.00,23887240,
505,TIP,0.49,31853849,10405532,0.16,21448317,
506,TIX,0.00,0,150004,0.01,-150004,
507,TLD,0.49,36628767,473986,0.01,36154781,
508,TLG,1.00,77794453,14813890,0.19,62980563,
509,TLH,0.49,50034204,1018286,0.01,49015918,
510,TMP,0.49,34300000,39752,0.01,33902480,
511,TMS,0.49,51877058,46291698,0.44,5585360,
512,TMT,0.49,18270963,1092786,0.03,17178177,
513,TN1,0.50,21594043,65241,0.00,21528802,
