STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
100,CTI,0.49,30869998,839813,0.01,30030185,
101,CTS,0.49,52153922,2445081,0.02,49708841,
102,CVHM2101,1.00,2000000,197,0.01,1980300,
103,CVHM2107,1.00,9000000,0,0.00,8995000,
104,CVIC2101,1.00,2000000,0,0.00,2000000,
105,CVIC2103,1.00,3000000,4087,0.14,2591300,
106,CVIC2104,1.00,5000000,145,0.00,4985500,
107,CVIC2105,1.00,11000000,0,0.00,11000000,
108,CVJC2101,1.00,9000000,0,0.00,8955300,
109,CVJC2102,1.00,3000000,2284900,0.76,7151,
110,CVNM2101,1.00,2000000,0,0.00,2000000,
111,CVNM2104,1.00,2000000,20,0.01,1980000,
112,CVNM2105,1.00,5000000,1128400,0.23,3871600,
113,CVNM2106,1.00,1000000,9,0.01,991,
114,CVNM2107,1.00,5000000,459,0.01,4954100,
115,CVNM2108,1.00,5000000,0,0.00,5000000,
116,CVNM2109,1.00,11000000,0,0.00,11000000,
117,CVPB2105,1.00,2000000,1124600,0.56,8754,
118,CVRE2101,1.00,2000000,0,0.00,2000000,
119,CVRE2105,1.00,5000000,20,0.00,4980000,
120,CVRE2106,1.00,16000000,0,0.00,15969000,
121,CVRE2107,1.00,5000000,4313100,0.86,6869,
122,CVT,1.00,36690887,215237,0.01,36475650,
123,D2D,0.49,14849331,778619,0.03,14070712,
124,DAG,0.41,21153112,275651,0.01,20877461,
125,DAH,0.00,0,12675,0.00,-12675,
126,DAT,0.49,22542652,1385,0.00,22541267,
127,DBC,0.49,56467320,4226010,0.04,52241310,
128,DBD,1.00,57612444,36113,0.00,57576331,
129,DBT,0.00,0,495495,0.03,-495495,
130,DC4,0.49,16463737,42812,0.00,16420925,
131,DCL,0.00,0,1057973,0.02,-1057973,
132,DCM,0.49,259406000,11135727,0.02,248270273,
133,DGC,0.49,83829472,13708357,0.08,70121115,
134,DGW,0.49,21732356,11917181,0.27,9815175,
135,DHA,0.49,7408773,1639583,0.11,5769190,
136,DHC,0.49,27437933,19092160,0.34,8345773,
137,DHG,1.00,130746071,71285786,0.55,59460285,
138,DHM,0.49,15384128,603199,0.02,14780929,
139,DIG,0.49,200846571,4776827,0.01,196069744,
140,DLG,0.49,146661762,5821683,0.02,140840079,
141,DMC,1.00,34727465,19503018,0.56,15224447,
142,DPG,0.49,30869781,651087,0.01,30218694,
143,DPM,0.49,191786000,43650901,0.11,148135099,
144,DPR,0.49,21070000,4032230,0.09,17037770,
145,DQC,0.49,16836113,402521,0.01,16433592,
146,DRC,0.49,58208376,10386523,0.09,47821853,
147,DRH,0.49,29889967,990794,0.02,28899173,
148,DRL,0.49,4655000,12367,0.01,4531330,
149,DSN,0.49,5920674,2416893,0.20,3503781,
150,DTA,0.49,8849317,12866,0.00,8836451,
151,DTL,0.49,30103445,1621,0.00,30101824,
152,DTT,0.49,3994391,14398,0.00,3979993,
153,DVP,0.49,19600000,4837910,0.12,14762090,
154,DXG,0.49,254816986,147221560,0.28,107595426,
155,DXV,0.49,4851000,2755,0.00,4823450,
156,E1VFVN30,1.00,409700000,397751990,0.97,11948010,
157,EIB,0.30,370656871,367371822,0.30,3285049,
158,ELC,0.49,24954839,2007604,0.04,22947235,
159,EMC,0.49,7495693,582,0.00,7489873,
160,EVE,1.00,41979773,28110831,0.67,13868942,
161,EVG,0.00,0,33073,0.00,-33073,
162,FCM,0.49,20090000,896515,0.02,19193485,
163,FCN,0.75,94079253,34776756,0.28,59302497,
164,FDC,0.49,18928694,14169,0.00,18914525,
165,FIR,0.49,13249533,477637,0.02,12771896,
166,FIT,0.00,0,212969,0.00,-212969,
167,FLC,0.49,347898925,15616370,0.02,332282555,
168,FMC,0.49,28836500,4596401,0.08,24240099,
169,FPT,0.49,444700308,444696537,0.49,3771,
170,FRT,0.49,38701078,11080873,0.14,27620205,
171,FTM,0.49,24500000,16403,0.00,24335970,
172,FTS,1.00,147567297,31652335,0.21,115914962,
173,FUCTVGF2,0.49,8330000,245922,0.01,8084078,
174,FUCVREIT,0.49,2450000,4239,0.01,2407610,
175,FUEMAV30,1.00,35500000,31957580,0.90,3542420,
176,FUESSV30,1.00,5300000,1846420,0.35,3453580,
177,FUESSV50,1.00,13500000,8537750,0.63,4962250,
178,FUESSVFL,1.00,128900000,125550400,0.97,3349600,
179,FUEVFVND,1.00,511800000,503945046,0.98,7854954,
180,FUEVN100,1.00,6300000,3135930,0.50,3164070,
181,GAB,0.49,6762000,7302,0.01,6688980,
182,GAS,0.49,937835500,48366168,0.03,889469332,
183,GDT,0.49,8810375,3059719,0.17,5750656,
184,GEG,0.50,135587594,97797502,0.36,37790092,
185,GEX,0.49,382783296,90326585,0.12,292456711,
186,GIL,0.49,17640000,2175101,0.06,15464899,
187,GMC,0.49,14702587,2505531,0.08,12197056,
188,GMD,0.49,147675198,122322383,0.41,25352815,
189,GSP,0.00,0,51846,0.01,-51846,
190,GTA,0.49,5096000,60895,0.01,5035105,
191,GTN,1.00,250000000,617919,0.00,249382081,
192,GVR,0.13,520000000,24975100,0.01,495024900,
193,HAG,0.43,394915851,9544532,0.01,385371319,
194,HAH,0.49,23903547,2372914,0.05,21530633,
195,HAI,0.49,89514571,1973050,0.01,87541521,
196,HAR,0.49,49661549,209382,0.00,49452167,
197,HAS,0.49,3920000,1424561,0.18,2495439,
198,HAX,0.49,23405821,9012771,0.19,14393050,
199,HBC,0.49,113128945,34331833,0.15,78797112,
200,HCD,0.49,13230000,69235,0.03,12537650,
201,HCM,0.49,149882308,146711868,0.48,3170440,
202,HCMA0307,1.00,280,0,0.00,280,
203,HCM_0307,1.00,2000000,0,0.00,2000000,
204,HCM_0607,1.00,1500000,0,0.00,1500000,
205,HCM_0706,1.00,1000000,0,0.00,1000000,
206,HCM_0807,1.00,900,0,0.00,900,
207,HCM_1007,1.00,340,0,0.00,340,
208,HDB,0.22,345902495,295597739,0.18,50304756,
209,HDC,0.49,40740498,1878810,0.02,38861688,
210,HDG,0.49,80179541,17650931,0.11,62528610,
211,HHP,0.49,9834213,152314,0.01,9681899,
212,HHS,0.49,134624590,7202138,0.03,127422452,
213,HID,0.49,28794865,940276,0.02,27854589,
214,HII,0.49,18047438,159259,0.00,17888179,
215,HMC,0.49,10290000,32618,0.02,9963820,
216,HNG,0.49,543191408,18891280,0.02,524300128,
217,HOT,0.49,3920000,272,0.00,3917280,
218,HPG,0.49,2191732125,1176263550,0.26,1015468575,
219,HPX,0.49,129602345,36561483,0.14,93040862,
220,HQC,0.49,233534000,4310539,0.01,229223461,
221,HRC,0.49,14801244,196483,0.01,14604761,
222,HSG,0.49,239650129,52405171,0.11,187244958,
223,HSL,1.00,17167144,1631985,0.10,15535159,
224,HT1,0.49,186979056,11675707,0.03,175303349,
225,HTI,0.49,12225108,3591930,0.14,8633178,
226,HTL,0.49,5880000,5400749,0.45,479251,
227,HTN,0.49,24259508,179742,0.00,24079766,
228,HTV,0.49,6420960,1952044,0.15,4468916,
229,HU1,0.49,4900000,36973,0.04,4530270,
230,HU3,0.49,4899972,46759,0.05,4432382,
231,HUB,0.49,9338084,91645,0.05,8421634,
232,HVH,0.49,18105497,343795,0.01,17761702,
233,HVN,0.30,425487254,128311014,0.09,297176240,
234,HVX,0.47,19580401,3454,0.01,19235001,
235,IBC,0.31,25292817,142777,0.00,25150040,
236,ICT,1.00,32185000,15496,0.00,32030040,
237,IDI,0.49,111545857,1801757,0.01,109744100,
238,IJC,0.49,106377688,2982116,0.01,103395572,
239,ILB,0.00,0,0,0.00,0,
240,IMP,0.49,32685631,32685606,0.49,25,
241,ITA,0.44,410765520,9324825,0.01,401440695,
242,ITC,0.49,39065884,411574,0.01,38654310,
243,ITD,0.49,9341751,281176,0.01,9060575,
244,JVC,0.49,55125083,12077392,0.11,43047691,
245,KBC,0.49,233098471,89103269,0.19,143995202,
246,KBC12006,1.00,4000000,2,0.00,3999998,
247,KDC,1.00,279741356,57584130,0.21,222157226,
248,KDH,0.49,315039163,194843680,0.30,120195483,
249,KHP,0.49,28209797,3595199,0.06,24614598,
250,KMR,1.00,56881443,35772769,0.63,21108674,
251,KOS,0.49,80865354,437503,0.00,80427851,
252,KPF,0.49,28404777,1770715,0.03,26634062,
253,KSB,0.49,36079288,3413200,0.05,32666088,
254,L10,0.49,4846100,91647,0.01,4754453,
255,LBM,0.49,4900000,1015969,0.10,3884031,
256,LCG,0.50,58624255,4354354,0.04,54269901,
257,LCM,0.49,12070170,2770410,0.11,9299760,
258,LDG,0.49,117704100,2015279,0.01,115688821,
259,LEC,0.49,12789000,437,0.00,12788563,
260,LGC,0.49,94498834,86762399,0.45,7736435,
261,LGL,0.49,25235000,1153179,0.02,24081821,
262,LHG,0.49,24505884,4909203,0.10,19596681,
263,LIX,0.49,15876000,3250435,0.10,12625565,
264,LM8,0.49,4600454,171745,0.02,4428709,
265,LPB,0.05,60179523,41596576,0.03,18582947,
266,LSS,0.49,34300000,1454747,0.02,32845253,
267,MBB,0.23,877896843,849813111,0.22,28083732,
268,MCG,0.49,28179900,2702554,0.05,25477346,
269,MCP,0.49,7384955,28994,0.00,7355961,
270,MDG,0.49,5335625,100,0.00,5335525,
271,MHC,0.49,20289412,1300783,0.03,18988629,
272,MIG,0.49,70070000,4148888,0.03,65921112,
273,MSB,0.30,352500000,352499972,0.30,28,
274,MSH,0.49,24504606,3779130,0.08,20725476,
275,MSN,1.00,1180534692,391916257,0.33,788618435,
276,MSN11906,1.00,15000000,42478,0.03,14575220,
277,MSN12001,1.00,20000000,2557676,0.13,17442324,
278,MSN12002,1.00,30000000,304533,0.01,29695467,
279,MSN12003,1.00,30000000,611,0.00,29993890,
280,MSN12005,1.00,20000000,166156,0.01,19833844,
281,MWG,0.49,232961286,232961286,0.49,0,
282,NAF,1.00,59926785,16345093,0.27,43581692,
283,NAV,0.49,3920000,7139,0.01,3848610,
284,NBB,0.49,49233071,81886,0.01,48414211,
285,NCT,0.49,12821800,2436743,0.09,10385057,
286,NHA,0.49,13777109,91075,0.00,13686034,
287,NHH,1.00,36440000,487726,0.01,35952274,
288,NKG,0.50,90999934,25780172,0.14,65219762,
289,NLG,0.50,142635330,127659561,0.45,14975769,
290,NNC,0.49,10740800,1907651,0.09,8833149,
291,NPM11805,1.00,5000000,0,0.00,5000000,
292,NPM11907,1.00,2100000,0,0.00,2100000,
293,NPM11909,1.00,3000000,30,0.01,2970000,
294,NPM11910,1.00,2000000,21884,0.01,1978116,
295,NPM11911,1.00,5000000,0,0.00,5000000,
296,NT2,0.49,141059254,38967626,0.14,102091628,
297,NTL,0.49,29885075,5095090,0.08,24789985,
298,NVL,0.38,564390952,136861564,0.09,427529388,
299,NVT,1.00,90500000,6642,0.00,90433580,
300,OCB,0.22,241099395,241099335,0.22,60,
301,OGC,0.49,147000000,692868,0.00,146307132,
302,OPC,0.49,13022867,1315634,0.05,11707233,
303,PAC,0.49,22771136,6190660,0.13,16580476,
304,PC1,0.50,95594079,16606457,0.09,78987622,
305,PDN,0.49,9075757,110714,0.01,8965043,
306,PDR,0.49,238518238,17142215,0.04,221376023,
307,PET,0.49,42434060,4162229,0.05,38271831,
308,PGC,0.49,29567892,2141234,0.04,27426658,
309,PGD,0.49,44099522,42194925,0.47,1904597,
310,PGI,0.49,43471708,18383475,0.21,25088233,
311,PHC,0.49,12616647,665068,0.03,11951579,
312,PHR,0.49,66394607,16348984,0.12,50045623,
313,PIT,0.49,7447679,120561,0.01,7327118,
314,PJT,0.00,0,286123,0.02,-286123,
315,PLP,0.49,19600000,1040113,0.03,18559887,
316,PLX,0.20,258775616,228623081,0.18,30152535,
317,PME,1.00,75011625,67203402,0.90,7808223,
318,PMG,0.49,22704776,11668806,0.25,11035970,
319,PNC,0.49,5409718,88335,0.01,5321383,
320,PNJ,0.49,111530057,111197477,0.49,33258,
321,POM,0.49,137041404,22093243,0.08,114948161,
322,POW,0.49,1147517084,71246157,0.03,1076270927,
323,PPC,0.49,159855150,47898854,0.15,111956296,
324,PSH,0.00,0,100,0.00,-100,
325,PTB,0.49,23813726,9715659,0.20,14098067,
326,PTC,0.49,8819999,57214,0.00,8762785,
327,PTL,0.49,49000000,92044,0.00,48907956,
328,PVD,0.49,206557436,26705259,0.06,179852177,
329,PVT,0.49,158589110,45743498,0.14,112845612,
330,PXI,0.49,14700000,29001,0.01,14409990,
331,PXS,0.49,29400000,6786988,0.11,22613012,
332,QCG,0.49,134813361,1369193,0.01,133444168,
333,RAL,0.49,5916750,483906,0.04,5432844,
334,RDP,0.49,23343887,225858,0.00,23118029,
335,REE,0.49,151928832,151928819,0.49,13,
336,RIC,0.49,14067002,9127581,0.32,4939421,
337,ROS,0.49,278123079,13762630,0.02,264360449,
338,S4A,0.49,20678000,2308,0.00,20654920,
339,SAB,1.00,641281186,401073997,0.63,240207189,
340,SAM,0.49,171498623,2765849,0.01,168732774,
341,SAV,0.49,7849783,6907388,0.43,942395,
342,SBA,0.49,29639247,145718,0.00,29493529,
343,SBT,1.00,638769480,75626483,0.12,563142997,
344,SBV,0.49,13409573,4097539,0.15,9312034,
345,SC5,0.49,7342429,635854,0.04,6706575,
346,SCD,0.49,4165000,64966,0.08,3515340,
347,SCR,0.49,179514588,4243486,0.01,175271102,
348,SCR11816,1.00,4700000,0,0.00,4700000,
349,SCS,0.49,28388493,15332479,0.26,13056014,
350,SFC,0.49,5532814,100671,0.01,5432143,
351,SFG,0.49,23469693,336471,0.01,23133222,
352,SFI,0.49,7719003,1493639,0.09,6225364,
353,SGN,0.30,10074507,755986,0.02,9318521,
354,SGR,0.49,29400000,3075,0.00,29396925,
355,SGT,0.49,36260937,8523088,0.12,27737849,
356,SHA,0.49,15608448,1789,0.01,15429548,
357,SHI,0.49,49262496,434527,0.00,48827969,
358,SHP,0.49,45917998,4880794,0.05,41037204,
359,SII,0.49,31615830,31615737,0.49,93,
360,SJD,0.49,33809323,15321370,0.22,18487953,
361,SJF,0.49,38808000,1193914,0.02,37614086,
362,SJS,0.50,57427770,1427556,0.01,56000214,
363,SKG,0.49,31032550,28724201,0.45,2308349,
364,SMA,0.49,9972889,7983,0.00,9964906,
365,SMB,0.49,14624857,3717712,0.12,10907145,
366,SMC,0.49,29887398,13471822,0.22,16415576,
367,SPM,0.49,6860000,39575,0.03,6464250,
368,SRC,0.49,13752224,2459,0.00,13727634,
369,SRF,0.49,15922744,15229838,0.47,692906,
370,SSB,0.05,67124418,133497,0.00,66990921,
371,SSI,1.00,657305104,309740936,0.47,347564168,
372,ST8,0.49,12603241,12619275,0.49,-16034,
373,STB,0.30,565564714,302753674,0.16,262811040,
374,STG,0.49,48144144,87584,0.00,48056560,
375,STK,0.49,34656202,9019696,0.13,25636506,
376,SVC,0.49,16327060,644277,0.02,15682783,
377,SVD,0.49,6321000,1096,0.01,6211400,
378,SVI,1.00,12832437,12162505,0.95,669932,
379,SVT,0.49,5673991,666,0.00,5673325,
380,SZC,0.49,49000000,3150200,0.03,45849800,
381,SZL,0.49,9800000,3618730,0.18,6181270,
382,TAC,0.49,16601027,1223997,0.04,15377030,
383,TBC,0.49,31115000,372984,0.01,30742016,
384,TCB,0.22,788281450,788281450,0.22,0,
385,TCD,0.49,42732484,130769,0.00,42601715,
386,TCH,0.51,203579629,45390770,0.11,158188859,
387,TCL,0.49,14777633,1277368,0.04,13500265,
388,TCM,0.49,34966795,31393745,0.44,3573050,
389,TCO,0.49,9168390,435072,0.02,8733318,
390,TCR,0.49,5082863,5077947,0.49,4916,
391,TCT,0.49,6266120,1765180,0.14,4500940,
392,TDC,0.50,50000000,1175890,0.01,48824110,
393,TDG,0.49,8217300,375769,0.02,7841531,
394,TDH,0.49,55199855,7409645,0.07,47790210,
395,TDM,0.49,49000000,6748150,0.07,42251850,
396,TDP,0.49,29503341,26824,0.00,29476517,
397,TDW,0.49,4165000,22288,0.03,3942120,
398,TEG,0.49,15867984,97017,0.00,15770967,
399,TGG,0.49,13376995,51224,0.02,12864755,
400,THG,0.49,7825939,59176,0.04,7234179,
401,TIP,0.49,12741540,5143247,0.20,7598293,
402,TIX,0.49,14700000,49104,0.00,14650896,
403,TLD,0.49,19578622,563307,0.01,19015315,
404,TLG,1.00,77794453,19104677,0.25,58689776,
405,TLH,0.49,50034204,1613122,0.02,48421082,
406,TMP,0.49,34300000,29116,0.00,34008840,
407,TMS,0.49,39907038,39907017,0.49,21,
408,TMT,0.49,18270963,91431,0.02,17356653,
409,TN1,0.50,16918368,47022,0.00,16871346,
410,TNA,0.49,19468133,1468640,0.04,17999493,
411,TNC,0.49,9432500,41041,0.02,9022090,
412,TNH,0.49,20335000,1411900,0.03,18923100,
413,TNI,0.49,25725000,43577,0.01,25289230,
414,TNT,0.49,12495000,15059,0.01,12344410,
415,TPB,0.30,321501516,321501516,0.30,0,
416,TPC,0.49,11970992,401406,0.02,11569586,
417,TRA,0.49,20312299,18091404,0.44,2220895,
418,TRC,0.49,14700000,32776,0.01,14372240,
419,TS4,0.49,7918716,139019,0.01,7779697,
420,TSC,0.00,0,1701511,0.01,-1701511,
421,TTA,0.49,66150000,62687,0.00,65523130,
422,TTB,0.00,0,57973,0.00,-57973,
423,TTE,0.51,14530104,247,0.00,14527634,
424,TTF,0.50,155599151,722891,0.00,154876260,
425,TV2,0.15,6752721,3209221,0.07,3543500,
426,TVS,0.49,48135235,28414900,0.29,19720335,
427,TVT,0.49,10290000,4451,0.00,10245490,
428,TYA,1.00,6134773,2625399,0.43,3509374,
429,UDC,0.49,17150000,1521060,0.04,15628940,
430,UIC,0.49,3920000,2135510,0.27,1784490,
431,VAF,0.49,18456020,4335,0.00,18451685,
432,VCA,0.49,7441787,89387,0.01,7352400,
433,VCB,0.30,1112663234,872963056,0.24,239700178,
434,VCF,0.49,13023776,177818,0.01,12845958,
435,VCG,0.49,216438229,5574105,0.01,210864124,
436,VCI,1.00,333000000,65802045,0.20,267197955,
437,VDP,0.49,7880622,77023,0.00,7803599,
438,VDS,1.00,105104665,1207008,0.01,103897657,
439,VGC,0.49,219691500,22663132,0.05,197028368,
440,VHC,1.00,183376956,42568532,0.23,140808424,
441,VHM,0.50,1674756959,785762234,0.23,888994725,
442,VIB,0.21,318394313,318365611,0.21,28702,
443,VIC,0.49,1687936837,499691208,0.15,1188245629,
444,VID,0.49,17400286,151893,0.00,17248393,
445,VIP,0.49,33550761,1792244,0.03,31758517,
446,VIS,1.00,73830393,54717054,0.74,19113339,
447,VIX,0.49,62582297,6294157,0.05,56288140,
448,VJC,0.30,162483400,97788658,0.18,64694742,
449,VJC11912,1.00,6000000,1120001,0.19,4879999,
450,VMD,0.49,7565731,234181,0.02,7331550,
451,VNE,0.49,44312146,5990774,0.07,38321372,
452,VNG,0.49,47665537,263343,0.00,47402194,
453,VNL,0.49,4410000,64871,0.07,3761290,
454,VNM,1.00,2089955445,1146838837,0.55,943116608,
455,VNS,0.49,33251004,13439141,0.20,19811863,
456,VOS,0.49,68600000,1549550,0.01,67050450,
457,VPB,0.15,379495194,482567869,0.19,-103072675,
458,VPD,0.49,52228918,47505,0.00,52181413,
459,VPG,0.00,0,588753,0.01,-588753,
460,VPH,0.49,46725322,11287558,0.12,35437764,
461,VPI,0.49,97999951,77207,0.00,97227881,
462,VPS,0.49,11985788,162378,0.01,11823410,
463,VRC,0.49,24500000,1090416,0.02,23409584,
464,VRE,0.49,1141121020,690666378,0.30,450454642,
465,VRE12007,1.00,20000000,0,0.00,20000000,
466,VSC,0.49,27010171,3778687,0.07,23231484,
467,VSH,0.49,115758210,27481546,0.12,88276664,
468,VSI,0.49,6468000,9366,0.01,6374340,
469,VTB,0.49,5871204,218735,0.02,5652469,
470,VTO,0.49,39134666,2040128,0.03,37094538,
471,YBM,0.49,7006941,15827,0.00,6991114,
472,YEG,1.00,31279968,7913051,0.25,23366917,
